#,Variable,Type,Label,Calculated,Source, Definition- From IPEDS glossary and Data Dictionary unless variable is calculated,New/Revised Variable,,,,,
460,ftallgrp2pr,Num,Full-time Ages 25 to 34 First Professional All,No,Enrollment by Age,Full-time first professional students ages 25 to 34. This category was completely discontinued from IPEDS reporting starting academic year 2010.,,,,,,
461,ftallgrp3pr,Num,Full-time Ages 35 to 49 First Professional All,No,Enrollment by Age,Full-time first professional students ages 35 to 49. This category was completely discontinued from IPEDS reporting starting academic year 2010.,,,,,,
462,ftallgrp4pr,Num,Full-time Ages 50 and over First Professional All,No,Enrollment by Age,Full-time first professional students ages 50 and over. This category was completely discontinued from IPEDS reporting starting academic year 2010.,,,,,,
463,ptallgrp1pr,Num,Part-time Ages up to 24 First Professional All,No,Enrollment by Age,Part-time first professional students ages up to 24. This category was completely discontinued from IPEDS reporting starting academic year 2010.,,,,,,
464,ptallgrp2pr,Num,Part-time Ages 25 to 34 First Professional All,No,Enrollment by Age,Part-time first professional students ages 25 to 34. This category was completely discontinued from IPEDS reporting starting academic year 2010.,,,,,,
465,ptallgrp3pr,Num,Part-time Ages 35 to 49 First Professional All,No,Enrollment by Age,Part-time first professional students ages 35 to 49. This category was completely discontinued from IPEDS reporting starting academic year 2010.,,,,,,
466,ptallgrp4pr,Num,Part-time Ages 50 and over First Professional All,No,Enrollment by Age,Part-time first professional students ages 50 and over. This category was completely discontinued from IPEDS reporting starting academic year 2010.,,,,,,
467,ftallgrp1gr,Num,Full-time Ages up to 24 Graduate All,No,Enrollment by Age,Full-time graduate students ages up to 24. This category includes first professional students starting in academic year 2010.,,,,,,
468,ftallgrp2gr,Num,Full-time Ages 25 to 34 Graduate All,No,Enrollment by Age,Full-time graduate students ages 25 to 34. This category includes first professional students starting in academic year 2010.,,,,,,
469,ftallgrp3gr,Num,Full-time Ages 35 to 49 Graduate All,No,Enrollment by Age,Full-time graduate students ages 35 to 49. This category includes first professional students starting in academic year 2010.,,,,,,
470,ftallgrp4gr,Num,Full-time Ages 50 and over Graduate All,No,Enrollment by Age,Full-time graduate students ages 50 and over. This category includes first professional students starting in academic year 2010.,,,,,,
471,ptallgrp1gr,Num,Part-time Ages up to 24 Graduate All,No,Enrollment by Age,Part-time graduate students ages up to 24. This category includes first professional students starting in academic year 2010.,,,,,,
472,ptallgrp2gr,Num,Part-time Ages 25 to 34 Graduate All,No,Enrollment by Age,Part-time graduate students ages 25 to 34. This category includes first professional students starting in academic year 2010.,,,,,,
473,ptallgrp3gr,Num,Part-time Ages 35 to 49 Graduate All,No,Enrollment by Age,Part-time graduate students ages 35 to 49. This category includes first professional students starting in academic year 2010.,,,,,,
474,ptallgrp4gr,Num,Part-time Ages 50 and over Graduate All,No,Enrollment by Age,Part-time graduate students ages 50 and over. This category includes first professional students starting in academic year 2010.,,,,,,
475,ftallgrp1pb,Num,Full-time Ages up to 24 Postbaccalaureate All,Yes,"sum(ftallgrp1ug, ftallgrp1gr)",Full-time postbaccalaureate (graduate and first professional) students ages up to 24 ,new variable,,,,,
476,ftallgrp2pb,Num,Full-time Ages 25 to 34 Postbaccalaureate All,Yes,"sum(ftallgrp2ug, ftallgrp2gr)",Full-time postbaccalaureate (graduate and first professional) students ages 25 to 34,new variable,,,,,
477,ftallgrp3pb,Num,Full-time Ages 35 to 49 Postbaccalaureate All,Yes,"sum(ftallgrp3ug, ftallgrp3gr)",Full-time postbaccalaureate (graduate and first professional) students ages 35 to 49,new variable,,,,,
478,ftallgrp4pb,Num,Full-time Ages 50 and over Postbaccalaureate All,Yes,"sum(ftallgrp4ug, ftallgrp4gr)",Full-time postbaccalaureate (graduate and first professional) students ages 50 and over ,new variable,,,,,
479,ptallgrp1pb,Num,Part-time Ages up to 24 Postbaccalaureate All,Yes,"sum(ptallgrp1ug, ptallgrp1gr)",Part-time postbaccalaureate (graduate and first professional) students ages up to 24 ,new variable,,,,,
480,ptallgrp2pb,Num,Part-time Ages 25 to 34 Postbaccalaureate All,Yes,"sum(ptallgrp2ug, ptallgrp2gr)",Part-time postbaccalaureate (graduate and first professional) students ages 25 to 34,new variable,,,,,
481,ptallgrp3pb,Num,Part-time Ages 35 to 49 Postbaccalaureate All,Yes,"sum(ptallgrp3ug, ptallgrp3gr)",Part-time postbaccalaureate (graduate and first professional) students ages 35 to 49,new variable,,,,,
482,ptallgrp4pb,Num,Part-time Ages 50 and over Postbaccalaureate All,Yes,"sum(ptallgrp4ug, ptallgrp4gr)",Part-time postbaccalaureate (graduate and first professional) students ages 50 and over ,new variable,,,,,
483,ftallgrp1,Num,Full-time Ages up to 24 All,No,Enrollment by Age,All Full-time students ages up to 24,,,,,,
484,ftallgrp2,Num,Full-time Ages 25 to 34 All,No,Enrollment by Age,All Full-time students ages 25 to 34,,,,,,
485,ftallgrp3,Num,Full-time Ages 35 to 49 All,No,Enrollment by Age,All Full-time students ages 35 to 49,,,,,,
486,ftallgrp4,Num,Full-time Ages 50 and over All,No,Enrollment by Age,All Full-time students ages 50 and over ,,,,,,
487,ptallgrp1,Num,Part-time Ages up to 24 All,No,Enrollment by Age,All Part-time students ages up to 24,,,,,,
488,ptallgrp2,Num,Part-time Ages 25 to 34 All,No,Enrollment by Age,All Part-time students ages 25 to 34,,,,,,
489,ptallgrp3,Num,Part-time Ages 35 to 49 All,No,Enrollment by Age,All Part-time students ages 35 to 49,,,,,,
490,ptallgrp4,Num,Part-time Ages 50 and over All,No,Enrollment by Age,All Part-time students ages 50 and over ,,,,,,
491,dependent1,Num,"FISAP- dependent undergraduate financial aid applicants (0-14,999)",No,FISAP,"Dependent undergraduate students that applied for financial aid whose FTI (FISAP Total Income) is under $15,000 in current dollars. FTI for dependent students is calculated by summing parents' total income and the student's total income. FISAP data are not included in the database from 2009 forward. ",,,,,,
492,dependent2,Num,"FISAP- dependent undergraduate financial aid applicants (15k-29,999)",No,FISAP,"Dependent undergraduate students that applied for financial aid whose FTI (FISAP Total Income) is between $15,000 and $29,999 in current dollars. FTI for dependent students is calculated by summing parents' total income and the student's total income. FISAP data are not included in the database from 2009 forward. ",,,,,,
493,dependent3,Num,"FISAP- dependent undergraduate financial aid applicants (30k-41,999)",No,FISAP,"Dependent undergraduate students that applied for financial aid whose FTI (FISAP Total Income) is between $30,000 and $41,999 in current dollars. FTI for dependent students is calculated by summing parents' total income and the student's total income.  FISAP data are not included in the database from 2009 forward. ",,,,,,
494,dependent4,Num,"FISAP- dependent undergraduate financial aid applicants (42k-59,999)",No,FISAP,"Dependent undergraduate students that applied for financial aid whose FTI (FISAP Total Income) is between $42,000 and $59,999 in current dollars. FTI for dependent students is calculated by summing parents' total income and the student's total income. FISAP data are not included in the database from 2009 forward. ",,,,,,
495,dependent5,Num,FISAP- dependent undergraduate financial aid applicants (60k+),No,FISAP,"Dependent undergraduate students that applied for financial aid whose FTI (FISAP Total Income) is at or above $60,000 in current dollars. FTI for dependent students is calculated by summing parents' total income and the student's total income. FISAP data are not included in the database from 2009 forward. ",,,,,,
496,fisap_dependent_total,Num,Total number of dependent students,Yes,"FISAP; sum(dependent1,dependent2,dependent3,dependent4,dependent5)",The total number of students applying for financial aid who do NOT meet ANY of the criteria to be an independent student. FISAP data are not included in the database from 2009 forward. ,,,,,,
497,independent1,Num,"FISAP- independent undergraduate financial aid applicants (0-4,999)",No,FISAP,"Independent undergraduate financial aid applicants whose FTI (FISAP total income) is less than $5,000 in current dollars. FTI for independent students equals Total Income. FISAP data are not included in the database from 2009 forward. ",,,,,,
498,independent2,Num,"FISAP- independent undergraduate financial aid applicants (5k-9,999)",No,FISAP,"Independent undergraduate financial aid applicants whose FTI (FISAP total income) is between $5,000 and $9,999 in current dollars. FTI for independent students equals Total Income. FISAP data are not included in the database from 2009 forward.  FISAP data are not included in the database from 2009 forward. ",,,,,,
499,independent3,Num,"FISAP- independent undergraduate financial aid applicants (10k-13,999)",No,FISAP,"Independent undergraduate financial aid applicants whose FTI (FISAP total income) is between $10,000 and $13,999 in current dollars. FTI for independent students equals Total Income. FISAP data are not included in the database from 2009 forward. ",,,,,,
500,independent4,Num,"FISAP- independent undergraduate financial aid applicants (14k-19,999)",No,FISAP,"Independent undergraduate financial aid applicants whose FTI (FISAP total income) is between $14,000 and $19,999 in current dollars. FTI for independent students equals Total Income.  FISAP data are not included in the database from 2009 forward. ",,,,,,
501,independent5,Num,FISAP- independent undergraduate financial aid applicants (20k+),No,FISAP,"Independent undergraduate financial aid applicants whose FTI (FISAP total income) is $20,000 or more in current dollars. FTI for independent students equals Total Income. FISAP data are not included in the database from 2009 forward. ",,,,,,
502,fisap_independent_total,Num,Total number of independent students,Yes,"FISAP; sum(independent1,independent2,independent3,independent4,independent5);","The total number of students applying for financial aid who meet any of the following criteria: Is at least 24 years of age, is working on a degree beyond a bachelor's degree, is married, has legal dependents other than a spouse, is an orphan or ward of the court, is a veteran of the U.S. armed forces, or a person for whom a financial aid administrator determines to be independent based on unusual circumstances.  FISAP data are not included in the database from 2009 forward. ",,,,,,
503,fisap_0_14999k_share,Num,"Share of total dependent students with FTI below 15,000",Yes,FISAP; dependent1/FISAP_dependent_total,"The share of all dependent financial aid applicants that have FTI below $15,000 in current dollars. FISAP data are not included in the database from 2009 forward. ",,,,,,
504,fisap_15_29999k_share,Num,"Share of total dependent students with FTI below 29,999",Yes,FISAP; dependent2/FISAP_dependent_total,"The share of all dependent financial aid applicants that have FTI between $15,000 and $29,999 in current dollars. FISAP data are not included in the database from 2009 forward. ",,,,,,
505,applcn,Num,Total number of applicants,No,Institutional Characteristics,"Total number of applicants; Applicant - An individual (first-time, degree/certificate-seeking) who has fulfilled the institution’s requirements to be considered for admission (including payment or waiving of the application fee, if any) and who has been notified of one of the following actions: admission, nonadmission, placement on waiting list, or application withdrawn (by applicant or institution). ",,,,,,
506,applcnm,Num,Total number of applicants - male,No,Institutional Characteristics,"Total number of applicants - male; Applicant - An individual (first-time, degree/certificate-seeking) who has fulfilled the institution’s requirements to be considered for admission (including payment or waiving of the application fee, if any) and who has been notified of one of the following actions: admission, nonadmission, placement on waiting list, or application withdrawn (by applicant or institution). ",,,,,,
507,applcnw,Num,Total number of applicants - female,No,Institutional Characteristics,"Total number of applicants - female; Applicant - An individual (first-time, degree/certificate-seeking) who has fulfilled the institution’s requirements to be considered for admission (including payment or waiving of the application fee, if any) and who has been notified of one of the following actions: admission, nonadmission, placement on waiting list, or application withdrawn (by applicant or institution). ",,,,,,
508,admssn,Num,Total number of admissions,No,Institutional Characteristics,"The total number of first-time, degree/certificate-seeking undergraduate students who have been granted an official offer to enroll in a college or university. 
",,,,,,
509,admssnm,Num,Total number of admissions - male,No,Institutional Characteristics,"The total number of first-time, degree/certificate-seeking undergraduate male students who have been granted an official offer to enroll in a college or university. 
",,,,,,
510,admssnw,Num,Total number of admissions - female,No,Institutional Characteristics,"The total number of first-time, degree/certificate-seeking undergraduate female students who have been granted an official offer to enroll in a college or university. 
",,,,,,
511,enrlt,Num,Total number of first-time degree/certificate-seeking undergraduates,No,Institutional Characteristics,Total number of first-time degree/certificate-seeking undergraduates that enrolled at an institution.,,,,,,
512,enrlm,Num,Total number of first-time degree/certificate-seeking male undergraduates,No,Institutional Characteristics,Total number of first-time degree/certificate-seeking male undergraduates that enrolled at an institution.,,,,,,
513,enrlw,Num,Total number of first-time degree/certificate-seeking female undergraduates,No,Institutional Characteristics,Total number of first-time degree/certificate-seeking female undergraduates that enrolled at an institution.,,,,,,
514,applicantcount,Num,Number of first-time degree/certificate-seeking applications received,No,Institutional Characteristics,Total number of applications received from first-time degree/certificate-seeking students.,,,,,,
515,admitcount,Num,Number of first-time degree/certificate-seeking students admitted,No,Institutional Characteristics,Total number of first-time degree/certificate-seeking students admitted.,,,,,,
516,enrollftcount,Num,"Number of first-time, full-time degree/certification-seeking enrolling full-time",No,Institutional Characteristics,"Total number of first-time, full-time degree/certificateseeking students enrolled full-time.",,,,,,
517,enrollptcount,Num,Number of part-time first-time degree/certificate-seeking students enrolled,No,Institutional Characteristics,"Total number of first-time,part-time degree/certificate seeking students enrolled part-time.",,,,,,
518,actnum,Num,Number of first-time degree/certificate-seeking students submitting ACT scores,No,Institutional Characteristics,Number of first-time degree/certificate-seeking students submitting ACT scores.,,,,,,
519,actpct,Num,Percentage of first-time degree/certificate-seeking students submitting ACT scores,No,Institutional Characteristics,Percentage of first-time degree/certificate-seeking students submitting ACT scores.,,,,,,
520,actcm25,Num,ACT Composite 25th percentile score,No,Institutional Characteristics,ACT Composite 25th percentile score,,,,,,
521,actcm75,Num,ACT Composite 75th percentile score,No,Institutional Characteristics,ACT Composite 75th percentile score,,,,,,
522,acten25,Num,ACT Verbal 25th percentile score,No,Institutional Characteristics,ACT Verbal 25th percentile score,,,,,,
523,acten75,Num,ACT Verbal 75th percentile score,No,Institutional Characteristics,ACT Verbal 75th percentile score,,,,,,
524,actmt25,Num,ACT Math 25th percentile score,No,Institutional Characteristics,ACT Math 25th percentile score,,,,,,
525,actmt75,Num,ACT Math 75th percentile score,No,Institutional Characteristics,ACT Math 75th percentile score,,,,,,
526,satnum,Num,Number of first-time degree/certificate-seeking students submitting SAT scores,No,Institutional Characteristics,Number of first-time degree/certificate-seeking students submitting SAT scores.,,,,,,
527,satpct,Num,Percentage of first-time degree/certificate-seeking students submitting SAT scores,No,Institutional Characteristics,Percent of first-time degree/certificate-seeking students submitting SAT scores.,,,,,,
528,satmt25,Num,SAT Math 25th percentile score,No,Institutional Characteristics,SAT I Math 25th percentile score,,,,,,
529,satmt75,Num,SAT Math 75th percentile score,No,Institutional Characteristics,SAT I Math 75th percentile score,,,,,,
530,satvr25,Num,SAT Critical Reading 25th percentile score,No,Institutional Characteristics,SAT I Verbal 25th percentile score,,,,,,
531,satvr75,Num,SAT Critical Reading 75th percentile score,No,Institutional Characteristics,SAT I Verbal 75th percentile score,,,,,,
532,conthoursug,Num,Instruction hours based on contact for undergraduates,No,Enrollment,Contact (or clock hour) activity for undergraduate occupational programs. IPEDS calcuates this variable by multiplying the contact hour value of a course by the number of students enrolled in the course for credit; students who did not complete the course would only be counted for those contact hours they completed.,,,,,,
533,credhoursgr,Num,Instruction hours based on credit for graduates,No,Enrollment,Credit hour activity for graduate academic programs,,,,,,
534,credhoursug,Num,Instruction hours based on credit for undergraduates,No,Enrollment,Credit hour activity for undergraduate academic programs. IPEDS calcuates this variable by multiplying the credit hour value of a course by the number of students enrolled in the course for credit.,,,,,,
535,instacttype,Num,"Basis of instructional activity (contact, credit, both)",No,Enrollment,Type of instructional activity (contact or credit);,,,,,,
536,ftall1,Num,Full-time Faculty (Instruction/Research/Public Service) All,No,Fall Staff,All Full-time Faculty (Instruction/Research/Public Service). Staffing data in the even-numbered academic years provide the most complete data. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
537,ftall3,Num,Full-time Executive/Administrative and Managerial All,No,Fall Staff,All Full-time Executive/Administrative and Managerial employees. Staffing data in the even-numbered academic years provide the most complete data. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
538,ftall4,Num,Full-time Other Professionals All,No,Fall Staff,All Full-time Other Professionals (employees). Staffing data in the even-numbered academic years provide the most complete data. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
539,ftall5,Num,Full-time Technical and Paraprofessionals All,No,Fall Staff,All Full-time Technical and Paraprofessional employees. Staffing data in the even-numbered academic years provide the most complete data. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
540,ftall6,Num,Full-time Clerical and Secretarial All,No,Fall Staff,All Full-time Clerical and Secretarial employees. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
541,ftall7,Num,Full-time Skilled Crafts All,No,Fall Staff,All Full-time Skilled Crafts employees. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
542,ftall8,Num,Full-time Service/Maintenance All,No,Fall Staff,All Full-time Service/Maintenance employees. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
543,ptall1,Num,Part-time Faculty (Instruction/Research/Public Service) All,No,Fall Staff,As determined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time. Casual employees (hired on an ad-hoc basis or occasional basis to meet short-term needs) and students in the College Work-Study Program (CWS) are not considered part-time staff.  Staffing data in the even-numbered academic years provide the most complete data. The Fall Staff Survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
544,ptall2,Num,Part-time Instruction/Research Assistants All,No,Fall Staff,All Part-time Instruction/Research Assistants.  The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
545,ptall3,Num,Part-time Executive/Administrative and Managerial All,No,Fall Staff,All Part-time Executive/Administrative and Managerial employees. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
546,ptall4,Num,Part-time Other Professionals All,No,Fall Staff,All Part-time Other Professionals (employees).  The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
547,ptall5,Num,Part-time Technical and Paraprofessionals All,No,Fall Staff,All Part-time Technical and Paraprofessional employees. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
548,ptall6,Num,Part-time Clerical and Secretarial All,No,Fall Staff,All Part-time Clerical and Secretarial employees.  The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
549,ptall7,Num,Part-time Skilled Crafts All,No,Fall Staff,All Part-time Skilled Crafts employees.  The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
550,ptall8,Num,Part-time Service/Maintenance All,No,Fall Staff,All Part-time Service/Maintenance employees. The Fall Staff survey was not administered in odd-numbered academic years prior to 2003; beginning in 2003 reporting in odd-numbered academic years was optional. Staffing data are not imputed. ,revised variable,,,,,
551,ft_faculty_per_100fte,Num,Full-time faculty per 100 FTE students,Yes,Fall Staff; 100*(ftall1/fte_count),The number of full-time faculty members per 100 FTE students. ,revised variable,,,,,
552,pt_faculty_per_100fte,Num,Part-time faculty per 100 FTE students,Yes,Fall Staff; 100*((ptall1+ptall2)/fte_count),The number of part-time faculty members per 100 FTE students.,revised variable,,,,,
553,total_executive_admin_managerial,Num,Total executive and managerial employees,Yes,Fall Staff; ftall3+ptall3,"A primary function or occupational activity category used to classify persons whose assignments require management of the institution, or a customarily recognized department or subdivision thereof. Assignments require the performance of work directly related to management policies or general business operations of the institution, department or subdivision. Assignments in this category customarily and regularly require the incumbent to exercise discretion and independent judgment. ",revised variable,,,,,
554,ft_executive_per_100fte,Num,Full-time executive/administrative staff per 100 FTE students,Yes,Fall Staff; 100*(ftall3/fte_count),The number of full-time executive/administrative staff members per 100 FTE students.,revised variable,,,,,
555,pt_executive_per_100fte,Num,Part-time executive/administrative staff per 100 FTE students,Yes,Fall Staff; 100*(ptall3/fte_count),The number of part-time executive/administrative staff members per 100 FTE students.,revised variable,,,,,
556,total_other_professionals,Num,Total other professional employees,Yes,Fall Staff; ftall4+ptall4,"A primary function or occupational activity category used to classify persons employed for the primary purpose of performing academic support, student service, and institutional support, whose assignments would require either a baccalaureate degree or higher or experience of such kind and amount as to provide a comparable background. ",revised variable,,,,,
557,ft_other_professional_per_100fte,Num,Full-time other professionals per 100 FTE students,Yes,Fall Staff; 100*(ftall4/fte_count),The number of full-time other professionals per 100 FTE students.,revised variable,,,,,
558,pt_other_professional_per_100fte,Num,Part-time other professionals per 100 FTE students,Yes,Fall Staff; 100*(ptall4/fte_count),The number of part-time other professionals per 100 FTE students.,revised variable,,,,,
559,total_technical_and_paraprof,Num,Total technical and paraprofessional employees,Yes,Fall Staff; ftall5+ptall5,"A primary function or occupational activity category used to classify persons whose assignments require specialized knowledge or skills which may be acquired through experience, apprenticeship, on-the-job-training, or academic work in occupationally specific programs that result in a 2-year degree or other certificate or diploma. Includes persons who perform some of the duties of a professional in a supportive role, which usually requires less formal training and/or experience than normally required for professional status. ",revised variable,,,,,
560,ft_technical_per_100fte,Num,Full-time technical staff per 100 FTE students,Yes,Fall Staff; 100*(ftall5/fte_count),The number of full-time technical staff members per 100 FTE students.,revised variable,,,,,
561,pt_technical_per_100fte,Num,Part-time technical staff per 100 FTE students,Yes,Fall Staff; 100*(ptall5/fte_count),The number of part-time  technical staff members per 100 FTE students.,revised variable,,,,,
562,total_clerical_secretarial,Num,Total clerical and secretarial employees,Yes,Fall Staff; ftall6+ptall6,"A primary function or occupational activity category used to classify persons whose assignments typically are associated with clerical activities or are specifically of a secretarial nature. Includes personnel who are responsible for internal and external communications, recording and retrieval of data (other than computer programmer) and/or information and other paperwork required in an office.",revised variable,,,,,
563,ft_clerical_per_100fte,Num,Full-time clerical staff per 100 FTE students,Yes,Fall Staff; 100*(ftall6/fte_count),The number of full-time clerical staffmembers per 100 FTE students.,revised variable,,,,,
564,pt_clerical_per_100fte,Num,Part-time clerical staff per 100 FTE students,Yes,Fall Staff; 100*(ptall6/fte_count),The number of part-time clerical staff members per 100 FTE students.,revised variable,,,,,
565,total_skilled_craft,Num,Total skilled craft employees,Yes,Fall Staff; ftall7+ptall7,"A primary function or occupational activity category used to classify persons whose assignments typically require special manual skills and a thorough and comprehensive knowledge of the processes involved in the work, acquired through on-the-job-training and experience or through apprenticeship or other formal training programs. ",revised variable,,,,,
566,ft_skilled_per_100fte,Num,Full-time skilled crafts employees per 100 FTE students,Yes,Fall Staff; 100*(ftall7/fte_count),The number of full-time skilled crafts employees per 100 FTE students.,revised variable,,,,,
567,pt_skilled_per_100fte,Num,Part-time skilled crafts employees per 100 FTE students,Yes,Fall Staff; 100*(ptall7/fte_count),The number of part-time skilled crafts employees per 100 FTE students.,revised variable,,,,,
568,total_service_maintenance,Num,Total service/maintenance employees,Yes,Fall Staff;  ftall8+ptall8,"A primary function or occupational activity category used to classify persons whose assignments require limited degrees of previously acquired skills and knowledge and in which workers perform duties that result in or contribute to the comfort, convenience, and hygiene of personnel and the student body or that contribute to the upkeep of the institutional property. ",revised variable,,,,,
569,ft_service_per_100fte,Num,Full-time service employees per 100 FTE students,Yes,Fall Staff; 100*(ftall8/fte_count),The number of full-time service employees  per 100 FTE students.,revised variable,,,,,
570,pt_service_per_100fte,Num,Part-time service employees per 100 FTE students,Yes,Fall Staff; 100*(ptall8/fte_count),The number of part-time service employees per 100 FTE students.,revised variable,,,,,
571,ft_exec_admin_man_share,Num,Share of total executive/administrative/managerial staff full-time,Yes,Fall Staff; ftall3/total_executive_admin_managerial,The proportion of all executive/administrative/managerial employees that are full-time.,revised variable,,,,,
572,ft_other_professional_share,Num,Share of other professionals full-time,Yes,Fall Staff; ftall4/total_other_professionals,"The proportion of ""other"" employees that are full-time.",revised variable,,,,,
573,ft_technical_paraprof_share,Num,Share of technical/paraprofessional full-time,Yes,Fall Staff; ftall5/total_technical_and_paraprofessional,The proportion of technical/paraprofessional employees that are full-time.,revised variable,,,,,
574,ft_clerical_secretarial_share,Num,Share of clerical/secretarial employees full-time,Yes,Fall Staff;  ftall6/total_clerical_secretarial,The proportion of all clerical/secretarial employees that are full-time.,revised variable,,,,,
575,ft_skilled_craft_share,Num,Share of skilled crafts employees full-time,Yes,Fall Staff; ftall7/total_skilled_craft,The proportion of skilled craft employees that are full-time.,revised variable,,,,,
576,ft_service_maintenance_share,Num,Share of service/maintenance employees full-time,Yes,Fall Staff; ftall8/total_service_maintenance,The proportion of service/maintenance employees that are full-time. ,revised variable,,,,,
577,total_faculty_all,Num,Total number of faculty,Yes,"Fall Staff; sum(ftall1,ptall1,ptall2)","Persons identified by the institution as such and typically those whose initial assignments are made for the purpose of conducting instruction, research or public service as a principal activity (or activities). They may hold academic rank titles of professor, associate professor, assistant professor, instructor, lecturer or the equivalent of any of those academic ranks. Faculty may also include the chancellor/president, provost, vice provosts, deans, directors or the equivalent, as well as associate deans, assistant deans and executive officers of academic departments (chairpersons, heads or the equivalent) if their principal activity is instruction combined with research and/or public service. The designation as ""faculty"" is separate from the activities to which they may be currently assigned. For example, a newly appointed president of an institution may also be appointed as a faculty member. Graduate, instruction, and research assistants are not included in this category.",revised variable,,,,,
578,full_time_employees,Num,Total number of full-time employees,Yes,Fall Staff; sum(ftall1+ftall3+ftall4+ftall5+ftall6+ftall7+ ftall8),"Total number of full time employees, as defined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time.",revised variable,,,,,
579,full_time_employee_share,Num,Share of total employees full-time,Yes,Fall Staff; full_time_employees/all_employees,The proportion of all employees that are full-time.,revised variable,,,,,
580,all_employees,Num,Total employee headcount,Yes,Fall Staff; sum(full_time_employees+ptall1+ptall2+ptall3+ptall4+ptall5+ptall6+ptall7+ptall8),Total number of employees,revised variable,,,,,
581,ft_faculty_salary,Num,Average salary for full-time faculty,Yes,Faculty Salaries; salarytotal/faculty_instr_headcount,Average salary for full-time faculty members on 9-month equated contracts.,,,,,,
582,full_time_employee_100fte,Num,Full-time employees per 100 FTE students,Yes,Fall Staff; 100*(full_time_employees/fte_count),The number of all full-time employees per 100 FTE students.,revised variable,,,,,
583,full_time_faculty_share,Num,Share of faculty full-time,Yes,Fall Staff; ftall1/total_faculty_all,The proportion of all faculty members that are full-time employees.,revised variable,,,,,
584,faculty_instr_headcount,Num,Total number of full-time instructional faculty,No,Faculty Salaries,"Total number of full-time instructional faculty based on 9-month equated contracts. Instructional faculty are Instruction/research staff employed full time (as defined by the institution) whose major regular assignment is instruction, including those with released time for research. For the Faculty Salaries survey, this group includes faculty designated as ""primarily instruction"" and ""instruction, combined with research and public service.""",,,,,,
585,salarytotal,Num,Total salary outlays of full-time instructional faculty,No,Faculty Salaries,"Salary outlays of full-time instructional faculty based on 9-month equated contracts. Instruction/research staff employed full time (as defined by the institution) whose major regular assignment is instruction, including those with released time for research. For the Faculty Salaries survey, this group includes faculty designated as ""primarily instruction"" and ""instruction, combined with research and public service.""",,,,,,
586,Ifte_count,Num,fte_count imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
587,ifte12mn,Num,fte12mn imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
588,Ituition01,Num,tuition01 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
589,Ituition02,Num,tuition02 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
